n,m,is_metal,diameter,chiral_angle,peakposition,peakhight
39,5,0,33.126277,5.956711,2.402000,0.467701
39,5,0,33.126277,5.956711,2.566000,0.443533
39,5,0,33.126277,5.956711,2.638000,0.859602
39,5,0,33.126277,5.956711,2.696000,0.605566
39,5,0,33.126277,5.956711,2.796000,0.627263
39,5,0,33.126277,5.956711,2.868000,1.136982
39,5,0,33.126277,5.956711,2.898000,0.895854
39,6,1,33.598589,7.052677,0.364000,0.109934
39,6,1,33.598589,7.052677,0.380000,0.151633
39,6,1,33.598589,7.052677,0.712000,0.172211
39,6,1,33.598589,7.052677,0.772000,0.220138
39,6,1,33.598589,7.052677,1.040000,0.217972
39,6,1,33.598589,7.052677,1.172000,0.328989
39,6,1,33.598589,7.052677,1.348000,0.234760
39,6,1,33.598589,7.052677,1.576000,0.411845
39,6,1,33.598589,7.052677,1.630000,0.350380
39,6,1,33.598589,7.052677,1.888000,0.344694
39,6,1,33.598589,7.052677,1.978000,0.489557
39,6,1,33.598589,7.052677,2.120000,0.380706
39,6,1,33.598589,7.052677,2.322000,0.402639
39,6,1,33.598589,7.052677,2.358000,0.678286
39,6,1,33.598589,7.052677,2.496000,0.476560
39,6,1,33.598589,7.052677,2.640000,0.495785
39,6,1,33.598589,7.052677,2.680000,0.800133
39,6,1,33.598589,7.052677,2.754000,0.600845
39,6,1,33.598589,7.052677,2.834000,0.640107
39,6,1,33.598589,7.052677,2.874000,0.963951
39,6,1,33.598589,7.052677,2.928000,0.901402
39,7,0,34.082851,8.117880,0.122000,0.059791
39,7,0,34.082851,8.117880,0.242000,0.086484
39,7,0,34.082851,8.117880,0.502000,0.133463
39,7,0,34.082851,8.117880,0.590000,0.162558
39,7,0,34.082851,8.117880,0.890000,0.254914
39,7,0,34.082851,8.117880,0.922000,0.247440
39,7,0,34.082851,8.117880,1.232000,0.233293
39,7,0,34.082851,8.117880,1.284000,0.361150
39,7,0,34.082851,8.117880,1.522000,0.299223
39,7,0,34.082851,8.117880,1.680000,0.405994
39,7,0,34.082851,8.117880,1.786000,0.342465
39,7,0,34.082851,8.117880,2.026000,0.352609
39,7,0,34.082851,8.117880,2.066000,0.504222
39,7,0,34.082851,8.117880,2.240000,0.379835
39,7,0,34.082851,8.117880,2.422000,0.874448
39,7,0,34.082851,8.117880,2.580000,0.515433
39,7,0,34.082851,8.117880,2.710000,0.884591
39,7,0,34.082851,8.117880,2.800000,0.639286
39,7,0,34.082851,8.117880,2.864000,0.696942
39,7,0,34.082851,8.117880,2.878000,1.039675
39,7,0,34.082851,8.117880,2.898000,0.890463
39,8,0,34.578561,9.152892,0.120000,0.063144
39,8,0,34.578561,9.152892,0.244000,0.103135
39,8,0,34.578561,9.152892,0.470000,0.138653
39,8,0,34.578561,9.152892,0.620000,0.193378
39,8,0,34.578561,9.152892,0.804000,0.167331
39,8,0,34.578561,9.152892,1.004000,0.281253
39,8,0,34.578561,9.152892,1.118000,0.248102
39,8,0,34.578561,9.152892,1.392000,0.295986
39,8,0,34.578561,9.152892,1.412000,0.336240
39,8,0,34.578561,9.152892,1.684000,0.282305
39,8,0,34.578561,9.152892,1.776000,0.400173
39,8,0,34.578561,9.152892,1.930000,0.353079
39,8,0,34.578561,9.152892,2.144000,0.577239
39,8,0,34.578561,9.152892,2.152000,0.523304
39,8,0,34.578561,9.152892,2.348000,0.390965
39,8,0,34.578561,9.152892,2.476000,0.697475
39,8,0,34.578561,9.152892,2.514000,0.545930
39,8,0,34.578561,9.152892,2.652000,0.532512
39,8,0,34.578561,9.152892,2.736000,0.830866
39,8,0,34.578561,9.152892,2.760000,0.681426
39,8,0,34.578561,9.152892,2.838000,0.625912
39,8,0,34.578561,9.152892,2.922000,0.745096
39,9,1,35.085233,10.158330,0.350000,0.109684
39,9,1,35.085233,10.158330,0.362000,0.150912
39,9,1,35.085233,10.158330,0.686000,0.136132
39,9,1,35.085233,10.158330,0.736000,0.185918
39,9,1,35.085233,10.158330,1.002000,0.202513
39,9,1,35.085233,10.158330,1.114000,0.261892
39,9,1,35.085233,10.158330,1.302000,0.231295
39,9,1,35.085233,10.158330,1.492000,0.381429
39,9,1,35.085233,10.158330,1.578000,0.314271
39,9,1,35.085233,10.158330,1.832000,0.315567
39,9,1,35.085233,10.158330,1.864000,0.453774
39,9,1,35.085233,10.158330,2.062000,0.370798
39,9,1,35.085233,10.158330,2.214000,0.587572
39,9,1,35.085233,10.158330,2.266000,0.450662
39,9,1,35.085233,10.158330,2.444000,0.455848
39,9,1,35.085233,10.158330,2.522000,0.644878
39,9,1,35.085233,10.158330,2.594000,0.485149
39,9,1,35.085233,10.158330,2.714000,0.517043
39,9,1,35.085233,10.158330,2.756000,0.775564
39,9,1,35.085233,10.158330,2.804000,0.657843
39,9,1,35.085233,10.158330,2.866000,0.661991
39,9,1,35.085233,10.158330,2.884000,0.924143
39,9,1,35.085233,10.158330,2.898000,0.892509
39,9,1,35.085233,10.158330,2.978000,0.700368
39,10,0,35.602401,11.134851,0.118000,0.057239
39,10,0,35.602401,11.134851,0.232000,0.081770
39,10,0,35.602401,11.134851,0.478000,0.148465
39,10,0,35.602401,11.134851,0.568000,0.156131
39,10,0,35.602401,11.134851,0.846000,0.220525
39,10,0,35.602401,11.134851,0.888000,0.228702
39,10,0,35.602401,11.134851,1.190000,0.235857
39,10,0,35.602401,11.134851,1.218000,0.343181
39,10,0,35.602401,11.134851,1.472000,0.277764
39,10,0,35.602401,11.134851,1.586000,0.381255
39,10,0,35.602401,11.134851,1.732000,0.320949
39,10,0,35.602401,11.134851,1.944000,0.479635
39,10,0,35.602401,11.134851,1.970000,0.423929
39,10,0,35.602401,11.134851,2.182000,0.378955
39,10,0,35.602401,11.134851,2.276000,0.568049
39,10,0,35.602401,11.134851,2.370000,0.460726
39,10,0,35.602401,11.134851,2.530000,0.471458
39,10,0,35.602401,11.134851,2.560000,0.702460
39,10,0,35.602401,11.134851,2.662000,0.549651
39,10,0,35.602401,11.134851,2.766000,0.539174
39,10,0,35.602401,11.134851,2.772000,0.876222
39,10,0,35.602401,11.134851,2.840000,0.685083
39,10,0,35.602401,11.134851,2.884000,1.110034
39,10,0,35.602401,11.134851,2.916000,0.877500
39,11,0,36.129612,12.083142,0.114000,0.054390
39,11,0,36.129612,12.083142,0.234000,0.077807
39,11,0,36.129612,12.083142,0.452000,0.102988
39,11,0,36.129612,12.083142,0.590000,0.169464
39,11,0,36.129612,12.083142,0.772000,0.172486
39,11,0,36.129612,12.083142,0.954000,0.256588
39,11,0,36.129612,12.083142,1.078000,0.232163
39,11,0,36.129612,12.083142,1.318000,0.306445
39,11,0,36.129612,12.083142,1.364000,0.286553
39,11,0,36.129612,12.083142,1.630000,0.280006
39,11,0,36.129612,12.083142,1.676000,0.401124
39,11,0,36.129612,12.083142,1.876000,0.300654
39,11,0,36.129612,12.083142,2.018000,0.503356
39,11,0,36.129612,12.083142,2.096000,0.408678
39,11,0,36.129612,12.083142,2.292000,0.409937
39,11,0,36.129612,12.083142,2.330000,0.604581
39,11,0,36.129612,12.083142,2.462000,0.471125
39,11,0,36.129612,12.083142,2.594000,0.577135
39,11,0,36.129612,12.083142,2.606000,0.571343
39,11,0,36.129612,12.083142,2.720000,0.544904
39,11,0,36.129612,12.083142,2.786000,0.685410
39,11,0,36.129612,12.083142,2.808000,0.691957
39,11,0,36.129612,12.083142,2.866000,0.698001
39,11,0,36.129612,12.083142,2.886000,0.964913
39,11,0,36.129612,12.083142,2.898000,0.893904
39,11,0,36.129612,12.083142,2.964000,0.702533
39,12,1,36.666434,13.003912,0.336000,0.106690
39,12,1,36.666434,13.003912,0.346000,0.147134
39,12,1,36.666434,13.003912,0.658000,0.150607
39,12,1,36.666434,13.003912,0.700000,0.217351
39,12,1,36.666434,13.003912,0.966000,0.200479
39,12,1,36.666434,13.003912,1.056000,0.266726
39,12,1,36.666434,13.003912,1.256000,0.239681
39,12,1,36.666434,13.003912,1.412000,0.352079
39,12,1,36.666434,13.003912,1.528000,0.301711
39,12,1,36.666434,13.003912,1.758000,0.420063
39,12,1,36.666434,13.003912,1.778000,0.383341
39,12,1,36.666434,13.003912,2.006000,0.351830
39,12,1,36.666434,13.003912,2.084000,0.495739
39,12,1,36.666434,13.003912,2.210000,0.398725
39,12,1,36.666434,13.003912,2.378000,0.569678
39,12,1,36.666434,13.003912,2.390000,0.532956
39,12,1,36.666434,13.003912,2.544000,0.482340
39,12,1,36.666434,13.003912,2.622000,0.605406
39,12,1,36.666434,13.003912,2.672000,0.523528
39,12,1,36.666434,13.003912,2.770000,0.567444
39,12,1,36.666434,13.003912,2.796000,0.787773
39,12,1,36.666434,13.003912,2.842000,0.688526
39,12,1,36.666434,13.003912,2.888000,1.042589
39,12,1,36.666434,13.003912,2.914000,0.794968
39,13,0,37.212451,13.897886,0.112000,0.055252
39,13,0,37.212451,13.897886,0.222000,0.089723
39,13,0,37.212451,13.897886,0.456000,0.140330
39,13,0,37.212451,13.897886,0.546000,0.127372
39,13,0,37.212451,13.897886,0.804000,0.195581
39,13,0,37.212451,13.897886,0.854000,0.203649
39,13,0,37.212451,13.897886,1.148000,0.222229
39,13,0,37.212451,13.897886,1.154000,0.328821
39,13,0,37.212451,13.897886,1.424000,0.268924
39,13,0,37.212451,13.897886,1.500000,0.359136
39,13,0,37.212451,13.897886,1.680000,0.315620
39,13,0,37.212451,13.897886,1.834000,0.436147
39,13,0,37.212451,13.897886,1.914000,0.358403
39,13,0,37.212451,13.897886,2.126000,0.356936
39,13,0,37.212451,13.897886,2.144000,0.523669
39,13,0,37.212451,13.897886,2.316000,0.381384
39,13,0,37.212451,13.897886,2.420000,0.565230
39,13,0,37.212451,13.897886,2.478000,0.480886
39,13,0,37.212451,13.897886,2.616000,0.487242
39,13,0,37.212451,13.897886,2.646000,0.699693
39,13,0,37.212451,13.897886,2.728000,0.578677
39,13,0,37.212451,13.897886,2.806000,0.760323
39,13,0,37.212451,13.897886,2.812000,0.762768
39,13,0,37.212451,13.897886,2.868000,0.721451
39,13,0,37.212451,13.897886,2.890000,0.885739
39,13,0,37.212451,13.897886,2.898000,0.896496
39,13,0,37.212451,13.897886,2.954000,0.715828
39,14,0,37.767264,14.765801,0.110000,0.055645
39,14,0,37.767264,14.765801,0.222000,0.085273
39,14,0,37.767264,14.765801,0.432000,0.115625
39,14,0,37.767264,14.765801,0.562000,0.156816
39,14,0,37.767264,14.765801,0.744000,0.157780
39,14,0,37.767264,14.765801,0.906000,0.230045
39,14,0,37.767264,14.765801,1.040000,0.202585
39,14,0,37.767264,14.765801,1.248000,0.289544
39,14,0,37.767264,14.765801,1.318000,0.263529
39,14,0,37.767264,14.765801,1.584000,0.415527
39,14,0,37.767264,14.765801,1.820000,0.313633
39,14,0,37.767264,14.765801,1.904000,0.450456
39,14,0,37.767264,14.765801,2.040000,0.372168
39,14,0,37.767264,14.765801,2.200000,0.440097
39,14,0,37.767264,14.765801,2.236000,0.435521
39,14,0,37.767264,14.765801,2.410000,0.425644
39,14,0,37.767264,14.765801,2.458000,0.597637
39,14,0,37.767264,14.765801,2.558000,0.479844
39,14,0,37.767264,14.765801,2.666000,0.623170
39,14,0,37.767264,14.765801,2.680000,0.626784
39,14,0,37.767264,14.765801,2.776000,0.572103
39,14,0,37.767264,14.765801,2.814000,0.770833
39,14,0,37.767264,14.765801,2.844000,0.701217
39,14,0,37.767264,14.765801,2.890000,1.005937
39,14,0,37.767264,14.765801,2.912000,0.782636
39,15,1,38.330491,15.608399,0.322000,0.099448
39,15,1,38.330491,15.608399,0.330000,0.138847
39,15,1,38.330491,15.608399,0.634000,0.119385
39,15,1,38.330491,15.608399,0.666000,0.200082
39,15,1,38.330491,15.608399,0.930000,0.183943
39,15,1,38.330491,15.608399,1.004000,0.215510
39,15,1,38.330491,15.608399,1.214000,0.209814
39,15,1,38.330491,15.608399,1.336000,0.297394
39,15,1,38.330491,15.608399,1.478000,0.274609
39,15,1,38.330491,15.608399,1.662000,0.318755
39,15,1,38.330491,15.608399,1.726000,0.290986
39,15,1,38.330491,15.608399,1.952000,0.291935
39,15,1,38.330491,15.608399,1.968000,0.477540
39,15,1,38.330491,15.608399,2.156000,0.353171
39,15,1,38.330491,15.608399,2.248000,0.501749
39,15,1,38.330491,15.608399,2.336000,0.426510
39,15,1,38.330491,15.608399,2.494000,0.618048
39,15,1,38.330491,15.608399,2.628000,0.459501
39,15,1,38.330491,15.608399,2.686000,0.599773
39,15,1,38.330491,15.608399,2.734000,0.588855
39,15,1,38.330491,15.608399,2.814000,0.592415
39,15,1,38.330491,15.608399,2.822000,0.737671
39,15,1,38.330491,15.608399,2.870000,0.680708
39,15,1,38.330491,15.608399,2.890000,0.923987
39,15,1,38.330491,15.608399,2.898000,0.900252
39,15,1,38.330491,15.608399,2.946000,0.756658
39,16,0,38.901767,16.426421,0.108000,0.045603
39,16,0,38.901767,16.426421,0.212000,0.079746
39,16,0,38.901767,16.426421,0.434000,0.122309
39,16,0,38.901767,16.426421,0.524000,0.132599
39,16,0,38.901767,16.426421,0.766000,0.180540
39,16,0,38.901767,16.426421,0.822000,0.191765
39,16,0,38.901767,16.426421,1.096000,0.255142
39,16,0,38.901767,16.426421,1.108000,0.268004
39,16,0,38.901767,16.426421,1.376000,0.245553
39,16,0,38.901767,16.426421,1.420000,0.331146
39,16,0,38.901767,16.426421,1.628000,0.296769
39,16,0,38.901767,16.426421,1.734000,0.363185
39,16,0,38.901767,16.426421,1.860000,0.340267
39,16,0,38.901767,16.426421,2.028000,0.386337
39,16,0,38.901767,16.426421,2.072000,0.374644
39,16,0,38.901767,16.426421,2.260000,0.379789
39,16,0,38.901767,16.426421,2.292000,0.512622
39,16,0,38.901767,16.426421,2.428000,0.421182
39,16,0,38.901767,16.426421,2.520000,0.553547
39,16,0,38.901767,16.426421,2.570000,0.518468
39,16,0,38.901767,16.426421,2.688000,0.527589
39,16,0,38.901767,16.426421,2.702000,0.666268
39,16,0,38.901767,16.426421,2.780000,0.599150
39,16,0,38.901767,16.426421,2.828000,0.678429
39,16,0,38.901767,16.426421,2.846000,0.717717
39,16,0,38.901767,16.426421,2.886000,0.805883
39,16,0,38.901767,16.426421,2.892000,0.947134
39,16,0,38.901767,16.426421,2.910000,0.809858
39,17,0,39.480742,17.220610,0.106000,0.038482
39,17,0,39.480742,17.220610,0.212000,0.079959
39,17,0,39.480742,17.220610,0.416000,0.098855
39,17,0,39.480742,17.220610,0.536000,0.152315
39,17,0,39.480742,17.220610,0.716000,0.134802
39,17,0,39.480742,17.220610,0.862000,0.187340
39,17,0,39.480742,17.220610,1.002000,0.212227
39,17,0,39.480742,17.220610,1.184000,0.269834
39,17,0,39.480742,17.220610,1.274000,0.256700
39,17,0,39.480742,17.220610,1.500000,0.282508
39,17,0,39.480742,17.220610,1.530000,0.321912
39,17,0,39.480742,17.220610,1.768000,0.271217
39,17,0,39.480742,17.220610,1.800000,0.398415
39,17,0,39.480742,17.220610,1.986000,0.306934
39,17,0,39.480742,17.220610,2.082000,0.410858
39,17,0,39.480742,17.220610,2.182000,0.399337
39,17,0,39.480742,17.220610,2.332000,0.478605
39,17,0,39.480742,17.220610,2.358000,0.431827
39,17,0,39.480742,17.220610,2.508000,0.444040
39,17,0,39.480742,17.220610,2.548000,0.528378
39,17,0,39.480742,17.220610,2.636000,0.506257
39,17,0,39.480742,17.220610,2.716000,0.647280
39,17,0,39.480742,17.220610,2.740000,0.615711
39,17,0,39.480742,17.220610,2.818000,0.618476
39,17,0,39.480742,17.220610,2.832000,0.769178
39,17,0,39.480742,17.220610,2.870000,0.731157
39,17,0,39.480742,17.220610,2.898000,0.906054
39,17,0,39.480742,17.220610,2.942000,0.650967
39,18,1,40.067082,17.991699,0.308000,0.087872
39,18,1,40.067082,17.991699,0.316000,0.112621
39,18,1,40.067082,17.991699,0.608000,0.139641
39,18,1,40.067082,17.991699,0.634000,0.185734
39,18,1,40.067082,17.991699,0.896000,0.179149
39,18,1,40.067082,17.991699,0.954000,0.203672
39,18,1,40.067082,17.991699,1.172000,0.197087
39,18,1,40.067082,17.991699,1.268000,0.291997
39,18,1,40.067082,17.991699,1.430000,0.259528
39,18,1,40.067082,17.991699,1.574000,0.295403
39,18,1,40.067082,17.991699,1.672000,0.298128
39,18,1,40.067082,17.991699,1.864000,0.338545
39,18,1,40.067082,17.991699,1.896000,0.362159
39,18,1,40.067082,17.991699,2.100000,0.351033
39,18,1,40.067082,17.991699,2.132000,0.412112
39,18,1,40.067082,17.991699,2.284000,0.381005
39,18,1,40.067082,17.991699,2.370000,0.465697
39,18,1,40.067082,17.991699,2.444000,0.462292
39,18,1,40.067082,17.991699,2.570000,0.541535
39,18,1,40.067082,17.991699,2.582000,0.558337
39,18,1,40.067082,17.991699,2.696000,0.492263
39,18,1,40.067082,17.991699,2.728000,0.645755
39,18,1,40.067082,17.991699,2.784000,0.606474
39,18,1,40.067082,17.991699,2.838000,0.683674
39,18,1,40.067082,17.991699,2.848000,0.740893
39,18,1,40.067082,17.991699,2.886000,0.755651
39,18,1,40.067082,17.991699,2.908000,0.857147
39,18,1,40.067082,17.991699,2.988000,0.660968
39,19,0,40.660470,18.740414,0.102000,0.046539
39,19,0,40.660470,18.740414,0.204000,0.072941
39,19,0,40.660470,18.740414,0.414000,0.114334
39,19,0,40.660470,18.740414,0.502000,0.128877
39,19,0,40.660470,18.740414,0.728000,0.170046
39,19,0,40.660470,18.740414,0.792000,0.190631
39,19,0,40.660470,18.740414,1.042000,0.190407
39,19,0,40.660470,18.740414,1.068000,0.238512
39,19,0,40.660470,18.740414,1.330000,0.230457
39,19,0,40.660470,18.740414,1.348000,0.292659
39,19,0,40.660470,18.740414,1.578000,0.258426
39,19,0,40.660470,18.740414,1.642000,0.347029
39,19,0,40.660470,18.740414,1.806000,0.310558
39,19,0,40.660470,18.740414,1.922000,0.345686
39,19,0,40.660470,18.740414,2.016000,0.351280
39,19,0,40.660470,18.740414,2.176000,0.434737
39,19,0,40.660470,18.740414,2.206000,0.414823
39,19,0,40.660470,18.740414,2.376000,0.420641
39,19,0,40.660470,18.740414,2.402000,0.531618
39,19,0,40.660470,18.740414,2.522000,0.463152
39,19,0,40.660470,18.740414,2.592000,0.572340
39,19,0,40.660470,18.740414,2.646000,0.538107
39,19,0,40.660470,18.740414,2.740000,0.653559
39,19,0,40.660470,18.740414,2.820000,0.608587
39,19,0,40.660470,18.740414,2.842000,0.742386
39,19,0,40.660470,18.740414,2.872000,0.698756
39,19,0,40.660470,18.740414,2.898000,0.906615
39,19,0,40.660470,18.740414,2.936000,0.748427
39,20,0,41.260600,19.467470,0.100000,0.045421
39,20,0,41.260600,19.467470,0.204000,0.063942
39,20,0,41.260600,19.467470,0.398000,0.105615
39,20,0,41.260600,19.467470,0.512000,0.119506
39,20,0,41.260600,19.467470,0.688000,0.160958
39,20,0,41.260600,19.467470,0.820000,0.194252
39,20,0,41.260600,19.467470,0.966000,0.203513
39,20,0,41.260600,19.467470,1.124000,0.237689
39,20,0,41.260600,19.467470,1.230000,0.232838
39,20,0,41.260600,19.467470,1.422000,0.291048
39,20,0,41.260600,19.467470,1.482000,0.251139
39,20,0,41.260600,19.467470,1.708000,0.314420
39,20,0,41.260600,19.467470,1.714000,0.372629
39,20,0,41.260600,19.467470,1.932000,0.289063
39,20,0,41.260600,19.467470,1.974000,0.408569
39,20,0,41.260600,19.467470,2.128000,0.375496
39,20,0,41.260600,19.467470,2.218000,0.454652
39,20,0,41.260600,19.467470,2.304000,0.414302
39,20,0,41.260600,19.467470,2.432000,0.495222
39,20,0,41.260600,19.467470,2.460000,0.478685
39,20,0,41.260600,19.467470,2.592000,0.475599
39,20,0,41.260600,19.467470,2.612000,0.565118
39,20,0,41.260600,19.467470,2.702000,0.539100
39,20,0,41.260600,19.467470,2.750000,0.638321
39,20,0,41.260600,19.467470,2.788000,0.619579
39,20,0,41.260600,19.467470,2.894000,0.935542
39,20,0,41.260600,19.467470,2.908000,0.794869
39,20,0,41.260600,19.467470,2.980000,0.615831
39,21,1,41.867183,20.173570,0.300000,0.124076
39,21,1,41.867183,20.173570,0.584000,0.128857
39,21,1,41.867183,20.173570,0.604000,0.173402
39,21,1,41.867183,20.173570,0.864000,0.163624
39,21,1,41.867183,20.173570,0.906000,0.212733
39,21,1,41.867183,20.173570,1.130000,0.207735
39,21,1,41.867183,20.173570,1.204000,0.262277
39,21,1,41.867183,20.173570,1.384000,0.254237
39,21,1,41.867183,20.173570,1.494000,0.269013
39,21,1,41.867183,20.173570,1.622000,0.293784
39,21,1,41.867183,20.173570,1.768000,0.354627
39,21,1,41.867183,20.173570,1.844000,0.314862
39,21,1,41.867183,20.173570,2.024000,0.391133
39,21,1,41.867183,20.173570,2.046000,0.396131
39,21,1,41.867183,20.173570,2.230000,0.380703
39,21,1,41.867183,20.173570,2.256000,0.474575
39,21,1,41.867183,20.173570,2.394000,0.398956
39,21,1,41.867183,20.173570,2.460000,0.522380
39,21,1,41.867183,20.173570,2.536000,0.437417
39,21,1,41.867183,20.173570,2.628000,0.544979
39,21,1,41.867183,20.173570,2.654000,0.550411
39,21,1,41.867183,20.173570,2.750000,0.541937
39,21,1,41.867183,20.173570,2.760000,0.689481
39,21,1,41.867183,20.173570,2.824000,0.603214
39,21,1,41.867183,20.173570,2.848000,0.729898
39,21,1,41.867183,20.173570,2.872000,0.743805
39,21,1,41.867183,20.173570,2.898000,0.913079
39,21,1,41.867183,20.173570,2.934000,0.651671
39,22,0,42.479943,20.859401,0.098000,0.045831
39,22,0,42.479943,20.859401,0.196000,0.059109
39,22,0,42.479943,20.859401,0.396000,0.113077
39,22,0,42.479943,20.859401,0.482000,0.121858
39,22,0,42.479943,20.859401,0.694000,0.162120
39,22,0,42.479943,20.859401,0.762000,0.177112
39,22,0,42.479943,20.859401,0.990000,0.210307
39,22,0,42.479943,20.859401,1.030000,0.218873
39,22,0,42.479943,20.859401,1.280000,0.257637
39,22,0,42.479943,20.859401,1.286000,0.301968
39,22,0,42.479943,20.859401,1.528000,0.262776
39,22,0,42.479943,20.859401,1.560000,0.342659
39,22,0,42.479943,20.859401,1.754000,0.299184
39,22,0,42.479943,20.859401,1.824000,0.357436
39,22,0,42.479943,20.859401,1.964000,0.304324
39,22,0,42.479943,20.859401,2.070000,0.402196
39,22,0,42.479943,20.859401,2.154000,0.363004
39,22,0,42.479943,20.859401,2.292000,0.454665
39,22,0,42.479943,20.859401,2.324000,0.446313
39,22,0,42.479943,20.859401,2.474000,0.438817
39,22,0,42.479943,20.859401,2.484000,0.546113
39,22,0,42.479943,20.859401,2.602000,0.480793
39,22,0,42.479943,20.859401,2.644000,0.568171
39,22,0,42.479943,20.859401,2.708000,0.539902
39,22,0,42.479943,20.859401,2.768000,0.638416
39,22,0,42.479943,20.859401,2.792000,0.638202
39,22,0,42.479943,20.859401,2.852000,0.905476
39,22,0,42.479943,20.859401,2.888000,0.775266
39,22,0,42.479943,20.859401,2.894000,0.937600
39,22,0,42.479943,20.859401,2.906000,0.865642
39,22,0,42.479943,20.859401,2.972000,0.661546
39,23,0,43.098615,21.525635,0.096000,0.043484
39,23,0,43.098615,21.525635,0.194000,0.072614
39,23,0,43.098615,21.525635,0.382000,0.100055
39,23,0,43.098615,21.525635,0.488000,0.134885
